codigo	nome	valor_individual	valor_empresarial
40707024	CINTILOGRAFIA CEREBRAL COM FDG-18 F, EM CAMARA HIBRIDA	335.93	335.93
40707032	CINTILOGRAFIA DE PERFUSAO CEREBRAL	623.54	623.54
40707040	CISTERNOCINTILOGRAFIA	419.77	419.77
40707059	CISTERNOCINTILOGRAFIA PARA PESQUISA DE FISTULA LIQUORICA	419.77	419.77
40707067	FLUXO SANGUINEO CEREBRAL	90.70	90.70
40707075	MIELOCINTILOGRAFIA	241.62	241.62
40707083	VENTRICULO-CINTILOGRAFIA	241.62	241.62
40708012	CINTILOGRAFIA COM ANALOGO DE SOMATOSTATINA	308.27	308.27
40708020	CINTILOGRAFIA COM GALIO-67	453.52	453.52
40708039	CINTILOGRAFIA COM LEUCOCITOS MARCADOS	275.52	275.52
40708047	CINTILOGRAFIA COM MIBG (METAIODOBENZILGUANIDINA)	337.96	337.96
40708063	CINTILOGRAFIA DE MAMA (BILATERAL)	297.71	297.71
40708071	DEMARCACAO RADIOISOTOPICA DE LESOES TUMORAIS	198.56	198.56
40708080	DETECCAO INTRAOPERATORIA RADIOGUIADA DE LESOES TUMORAIS	378.50	378.50
40708098	DETECCAO INTRAOPERATORIA RADIOGUIADA DE LINFONODO SENTINELA	378.50	378.50
40708101	LINFOCINTILOGRAFIA	136.06	136.06
40708110	QUANTIFICACAO DA CAPTACAO PULMONAR COM GALIO-67	302.34	302.34
40709019	CINTILOGRAFIA PARA DETECCAO DE ASPIRACAO PULMONAR	107.49	107.49
40709027	CINTILOGRAFIA PULMONAR (INALACAO)	162.94	162.94
40709035	CINTILOGRAFIA PULMONAR (PERFUSAO)	171.34	171.34
40710017	SESSAO MEDICA PARA PLANEJAMENTO TECNICO DE RADIOISOTOPOTERAPIA	100.93	100.93
40710025	TRATAMENTO COM METAIODOBENZILGUANIDINA (MIBG)	564.35	564.35
40710033	TRATAMENTO DA POLICITEMIA VERA	201.61	201.61
40710041	TRATAMENTO DE CANCER DA TIREOIDE	802.47	802.47
40710050	TRATAMENTO DE HIPERTIREOIDISMO-BOCIO NODULAR TOXICO (GRAVES)	269.28	269.28
40710068	TRATAMENTO DE HIPERTIREOIDISMO-BOCIO NODULAR TOXICO (PLUMMER)	291.06	291.06
40710076	TRATAMENTO DE METASTASES OSSEAS (ESTRONCIO-90)	396.16	396.16
40710084	TRATAMENTO DE METASTASES OSSEAS (SAMARIO-153)	346.60	346.60
40710092	TRATAMENTO DE TUMORES NEUROENDOCRINOS	638.65	638.65
40710114	TRATAMENTO DE METASTASES OSSEAS COM ISOTOPOS ALFA EMISSOR - PLANEJAMENTO E 1 DIA DE TRATAMENTO	331.41	331.41
40710122	TRATAMENTO DE METASTASES OSSEAS COM ISOTOPOS ALFA EMISSOR - POR DIA DE ATENDIMENTO ATE O INICIO DO PROXIMO CICLO - INTERVALO DE 4 A 8 SEMANAS	310.87	310.87
40711013	DACRIOCINTILOGRAFIA	114.72	114.72
40711021	IMUNOCINTILOGRAFIA (ANTICORPOS MONOCLONAIS)	341.45	341.45
40801012	RX - CRANIO - 2 INCIDENCIAS	34.13	34.13
40801020	RX - CRANIO - 3 INCIDENCIAS	37.79	37.79
40801039	RX - CRANIO - 4 INCIDENCIAS	46.30	46.30
40801047	RX - ORELHA, MASTOIDES OU ROCHEDOS - BILATERAL	50.34	50.34
40801055	RX - ORBITAS - BILATERAL	37.90	37.90
40801063	RX - SEIOS DA FACE	28.81	28.81
40801071	RX - SELA TURCICA	34.08	34.08
40801080	RX - MAXILAR INFERIOR	34.08	34.08
40801098	RX - OSSOS DA FACE	37.90	37.90
40801101	RX - ARCOS ZIGOMATICOS OU MALAR OU APOFISES ESTILOIDES	35.58	35.58
40801110	RX - ARTICULACAO TEMPOROMANDIBULAR - BILATERAL	37.90	37.90
40801128	RX - ADENOIDES OU CAVUM	27.29	27.29
40801136	RX - PANORAMICA DE MANDIBULA (ORTOPANTOMOGRAFIA)	36.06	36.06
40801144	RX - TELEPERFIL EM CEFALOSTATO - SEM TRACADO	29.58	29.58
40801152	RX - TELEPERFIL EM CEFALOSTATO - COM TRACADO	33.11	33.11
40801160	RX - ARCADA DENTARIA POR ARCADA	29.08	29.08
40801195	RX - PLANIGRAFIA LINEAR DE CRANIO OU SELA TURCICA OU FACE OU MASTOIDE	68.72	68.72
40801209	RX - INCIDENCIA ADICIONAL DE CRANIO OU FACE	13.08	13.08
40802019	RX - COLUNA CERVICAL - 3 INCIDENCIAS	33.74	33.74
40802027	RX - COLUNA CERVICAL - 5 INCIDENCIAS	46.85	46.85
40802035	RX - COLUNA DORSAL - 2 INCIDENCIAS	37.61	37.61
40802043	RX - COLUNA DORSAL - 4 INCIDENCIAS	50.91	50.91
40802051	RX - COLUNA LOMBO-SACRA - 3 INCIDENCIAS	39.45	39.45
40802060	RX - COLUNA LOMBO-SACRA - 5 INCIDENCIAS	53.50	53.50
40802078	RX - SACRO-COCCIX	35.88	35.88
40802086	RX - COLUNA DORSO-LOMBAR PARA ESCOLIOSE	47.92	47.92
40802094	RX - COLUNA TOTAL PARA ESCOLIOSE (TELESPONDILOGRAFIA)	71.36	71.36
40802108	RX - PLANIGRAFIA DE COLUNA VERTEBRAL (DOIS PLANOS)	117.06	117.06
40802116	RX - INCIDENCIA ADICIONAL DE COLUNA	14.63	14.63
40803015	RX - ESTERNO	35.98	35.98
40803023	RX - ARTICULACAO ESTERNOCLAVICULAR	33.74	33.74
40803031	RX - COSTELAS - POR HEMITORAX	36.61	36.61
40803040	RX - CLAVICULA	34.13	34.13
40803058	RX - OMOPLATA OU ESCAPULA	35.98	35.98
40803066	RX - ARTICULACAO ACROMIOCLAVICULAR	32.64	32.64
40803074	RX - ARTICULACAO ESCAPULOUMERAL (OMBRO)	32.64	32.64
40803082	RX - BRACO	34.13	34.13
40803090	RX - COTOVELO	31.62	31.62
40803104	RX - ANTEBRACO	33.11	33.11
40803112	RX - PUNHO	33.86	33.86
40803120	RX - MAO OU QUIRODACTILO	31.62	31.62
40803139	RX - MAOS E PUNHOS PARA IDADE OSSEA	31.26	31.26
40803147	RX - INCIDENCIA ADICIONAL DE MEMBRO SUPERIOR	12.88	12.88
40804011	RX - BACIA	33.38	33.38
40804020	RX - ARTICULACOES SACROILIACAS	34.75	34.75
40804038	RX - ARTICULACAO COXOFEMORAL (QUADRIL)	35.36	35.36
40804046	RX - COXA	36.61	36.61
40804054	RX - JOELHO	33.11	33.11
40804062	RX - PATELA	35.23	35.23
40804070	RX - PERNA	35.59	35.59
40804089	RX - ARTICULACAO TIBIOTARSICA (TORNOZELO)	31.62	31.62
40804097	RX - PE OU PODODACTILO	33.11	33.11
40804100	RX - CALCANEO	31.62	31.62
40804119	RX - ESCANOMETRIA	34.40	34.40
40804127	RX - PANORAMICA DOS MEMBROS INFERIORES	49.90	49.90
40804135	RX - INCIDENCIA ADICIONAL DE MEMBRO INFERIOR	12.88	12.88
40805018	RX - TORAX - 1 INCIDENCIA	28.97	28.97
40805026	RX - TORAX - 2 INCIDENCIAS	36.90	36.90
40805034	RX - TORAX - 3 INCIDENCIAS	41.29	41.29
40805042	RX - TORAX - 4 INCIDENCIAS	54.47	54.47
40805050	RX - CORACAO E VASOS DA BASE	46.52	46.52
40805069	RX - PLANIGRAFIA DE TORAX, MEDIASTINO OU LARINGE	102.73	102.73
40805077	RX - LARINGE OU HIPOFARINGE OU PESCOCO (PARTES MOLES)	48.00	48.00
40806014	RX - DEGLUTOGRAMA	81.93	81.93
40806022	RX - VIDEODEGLUTOGRAMA	138.11	138.11
40806030	RX - ESOFAGO	64.31	64.31
40806049	RX - ESTOMAGO E DUODENO	100.89	100.89
40806057	RX - ESOFAGO - HIATO - ESTOMAGO E DUODENO	125.56	125.56
40806065	RX - TRANSITO E MORFOLOGIA DO DELGADO	107.46	107.46
40806073	RX - ESTUDO DO DELGADO COM DUPLO CONTRASTE	106.52	106.52
40806081	RX - CLISTER OU ENEMA OPACO (DUPLO CONTRASTE)	139.91	139.91
40806090	RX - DEFECOGRAMA	118.46	118.46
40806103	RX - COLANGIOGRAFIA INTRA-OPERATORIA	64.78	64.78
40806111	RX - COLANGIOGRAFIA POS-OPERATORIA (PELO DRENO)	64.78	64.78
40806120	RX - COLANGIOGRAFIA PRE-OPERATORIA	81.37	81.37
40806170	RX - DUODENOGRAFIA HIPOTONICA	70.02	70.02
40806189	RX - TRANSITO COLONICO	112.51	112.51
40807010	RX - UROGRAFIA VENOSA COM BEXIGA PRE E POS-MICCIONAL	108.05	108.05
40807029	RX - PIELOGRAFIA ASCENDENTE	76.94	76.94
40807037	RX - UROGRAFIA VENOSA MINUTADA 1-2-3	114.86	114.86
40807045	RX - UROGRAFIA VENOSA COM NEFROTOMOGRAFIA	130.49	130.49
40807053	RX - URETROCISTOGRAFIA DE ADULTO	106.04	106.04
40807061	RX - URETROCISTOGRAFIA DE CRIANCA (ATE 12 ANOS)	127.47	127.47
40807070	RX - TOMOGRAFIA RENAL SEM CONTRASTE	63.90	63.90
40807088	RX - PENIS	28.30	28.30
40807096	RX - URETROCISTOGRAFIA RETROGADA	513.72	513.72
40808017	RX - ABDOME SIMPLES	33.38	33.38
40808025	RX - ABDOME AGUDO	59.08	59.08
40808033	MAMOGRAFIA CONVENCIONAL BILATERAL	137.16	137.16
40808041	MAMOGRAFIA DIGITAL BILATERAL	179.07	179.07
40808050	RX - AMPLIACAO OU MAGNIFICACAO DE LESAO MAMARIA	106.85	106.85
40808114	RX - ESQUELETO (INCIDENCIAS BASICAS DE: CRANIO, COLUNA, BACIA E MEMBROS)	329.76	329.76
40808122	DENSITOMETRIA OSSEA (UM SEGMENTO)	111.95	111.95
40808130	DENSITOMETRIA OSSEA - ROTINA COLUNA E FEMUR OU DOIS SEGMENTOS	167.93	167.93
40808149	DENSITOMETRIA OSSEA - CORPO INTEIRO AVALIACAO DE MASSA OSSEA OU DE COMPOSICAO CORPORAL	104.58	104.58
40808157	RX - AVALIACAO DE FRATURAS VERTEBRAIS POR DXA	130.03	130.03
40808165	PLANIGRAFIA DE OSSO	61.82	61.82
40808190	MARCACAO PRE-CIRURGICA POR NODULO - MAXIMO DE 3 NODULOS POR MAMA, POR ESTEREOTAXIA (NAO INCLUI EXAME DE IMAGEM)	195.25	195.25
40808203	MARCACAO PRE-CIRURGICA POR NODULO - MAXIMO DE 3 NODULOS POR MAMA, POR US (NAO INCLUI EXAME DE IMAGEM)	195.25	195.25
40808211	MARCACAO PRE-CIRURGICA POR NODULO - MAXIMO DE 3 NODULOS POR MAMA, POR RM (NAO INCLUI EXAME DE IMAGEM)	196.18	196.18
40808220	PUNCAO OU BIOPSIA MAMARIA PERCUTANEA POR AGULHA FINA ORIENTADA POR ESTEREOTAXIA (NAO INCLUI O EXAME DEBASE)	221.32	221.32
40808238	PUNCAO OU BIOPSIA MAMARIA PERCUTANEA POR AGULHA FINA ORIENTADA POR US (NAO INCLUI O EXAME DE BASE)	221.32	221.32
40808246	PUNCAO OU BIOPSIA MAMARIA PERCUTANEA POR AGULHA FINA ORIENTADA POR TC (NAO INCLUI O EXAME DE BASE)	221.32	221.32
40808254	BIOPSIA PERCUTANEA DE FRAGMENTO MAMARIO POR AGULHA GROSSA (CORE BIOPSY) ORIENTADA POR ESTEREOTAXIA (NAO INCLUI O EXAME DE IMAGEM)	354.97	354.97
40808262	BIOPSIA PERCUTANEA DE FRAGMENTO MAMARIO POR AGULHA AGULHA GROSSA (CORE BIOPSY) ORIENTADA POR US (NAO INCLUI O EXAME DE IMAGEM	354.97	354.97
40808270	BIOPSIA PERCUTANEA DE FRAGMENTO MAMARIO POR AGULHA GROSSA (CORE BIOPSY) ORIENTADA POR RM (NAO INCLUI O EXAME DE IMAGEM)	354.97	354.97
40808289	MAMOTOMIA POR ESTEREOTAXIA (NAO INCLUI O EXAME DE IMAGEM)	557.51	557.51
40808297	MAMOTOMIA POR US (NAO INCLUI O EXAME DE IMAGEM)	557.51	557.51
40808319	COLOCACAO DE CLIPES S PRE QT NEOADJUVANTE EM AXILA CADA LADO NAO INCLUI O EXAME DE BASE	191.42	191.42
40808327	COLOCACAO DE CLIPES S PRE QT NEOADJUVANTE EM MAMA CADA LADO NAO INCLUI O EXAME DE BASE	191.42	191.42
40809021	SIALOGRAFIA (POR GLANDULA)	79.26	79.26
40809030	HISTEROSSALPINGOGRAFIA	88.20	88.20
40809048	ARTROGRAFIA OU PNEUMOARTROGRAFIA	88.20	88.20
40809056	FISTULOGRAFIA	59.83	59.83
40809064	COLANGIOGRAFIA TRANSCUTANEA	140.35	140.35
40809072	COLANGIOPANCREATOGRAFIA RETROGRADA	85.60	85.60
40809080	DACRIOCISTOGRAFIA	78.25	78.25
40809102	DRENAGEM PERCUTANEA ORIENTADA POR RX (ACRESCENTAR O EXAME DE BASE)	253.42	253.42
40809153	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA ORIENTADA POR RX (NAO INCLUI O EXAME DE BASE)	191.99	191.99
40809161	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA ORIENTADA POR US (NAO INCLUI O EXAME DE BASE)	191.99	191.99
40809170	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA ORIENTADA POR TC (NAO INCLUI O EXAME DE BASE)	191.99	191.99
40809188	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA ORIENTADA POR RM (NAO INCLUI O EXAME DE BASE)	192.92	192.92
40809196	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA PROFUNDA ORIENTADA POR RM NAO INCLUI O EXAME DE BASE	208.72	208.72
40809200	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA PROFUNDA ORIENTADA POR RX NAO INCLUI O EXAME DE BASE	218.78	218.78
40809218	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA PROFUNDA ORIENTADA POR TC NAO INCLUI O EXAME DE BASE	220.95	220.95
40809226	PUNCAO BIOPSIA/ASPIRATIVA DE ORGAO OU ESTRUTURA PROFUNDA ORIENTADA POR US NAO INCLUI O EXAME DE BASE	220.95	220.95
40810011	MIELOGRAFIA SEGMENTAR (POR SEGMENTO)	223.90	223.90
40810020	TESTE DE OCLUSAO DE ARTERIA CAROTIDA OU VERTEBRAL	691.96	691.96
40810046	AVALIACAO HEMODINAMICA POR CATETERISMO (AFERIMENTO DE PRESSAO OU FLUXO ARTERIAL OU VENOSO)	264.53	264.53
40811018	RADIOSCOPIA DIAGNOSTICA	71.81	71.81
40811026	RADIOSCOPIA PARA ACOMPANHAMENTO DE PROCEDIMENTO CIRURGICO (POR HORA OU FRACAO)	74.60	74.60
40812014	AORTOGRAFIA ABDOMINAL POR PUNCAO TRANSLOMBAR	215.75	215.75
40812022	ANGIOGRAFIA POR PUNCAO	271.33	271.33
40812030	ANGIOGRAFIA POR CATETERISMO NAO SELETIVO DE GRANDE VASO	521.18	521.18
40812049	ANGIOGRAFIA POR CATETERISMO SELETIVO DE RAMO PRIMARIO - POR VASO	557.18	557.18
40812057	ANGIOGRAFIA POR CATETERISMO SUPERSELETIVO DE RAMO SECUNDARIO OU DISTAL - POR VASO	605.91	605.91
40812065	ANGIOGRAFIA TRANSOPERATORIA DE POSICIONAMENTO	217.94	217.94
40812073	ANGIOGRAFIA POS-OPERATORIA DE CONTROLE	217.94	217.94
40812081	FLEBOGRAFIA POR PUNCAO VENOSA UNILATERAL	197.46	197.46
40812090	FLEBOGRAFIA RETROGRADA POR CATETERISMO - UNILATERAL	383.63	383.63
40812103	PORTOGRAFIA TRANS-HEPATICA	389.56	389.56
40812111	ESPLENOPORTOGRAFIA PERCUTANEA	336.26	336.26
40812120	LINFANGIOADENOGRAFIA UNILATERAL	264.92	264.92
40812138	CAVERNOSOGRAFIA	173.66	173.66
40812146	FARMACO-CAVERNOSOGRAFIA (DINAMICA)	191.29	191.29
40813029	ABLACAO PERCUTANEA DE TUMOR HEPATICO (QUALQUER METODO) - METODO INTERVENCIONISTA/TERAPEUTICO POR IMAGEM	666.03	666.03
40813053	ALCOOLIZACAO PERCUTANEA DE ANGIOMA	533.16	533.16
40813061	ANGIOPLASTIA DE RAMO INTRACRANIANO	1302.89	1302.89
40813070	ANGIOPLASTIA DE TRONCO SUPRA-AORTICO	1020.02	1020.02
40813088	ANGIOPLASTIA DE AORTA PARA TRATAMENTO DE COARCTACAO	859.83	859.83
40813100	ANGIOPLASTIA DE ARTERIA VISCERAL - POR VASO	1024.91	1024.91
40813118	ANGIOPLASTIA ARTERIAL OU VENOSA DE ANASTOMOSE VASCULAR DE FIGADO TRANSPLANTADO	1309.13	1309.13
40813126	ANGIOPLASTIA RENAL PARA TRATAMENTO DE HIPERTENSAO RENOVASCULAR OU OUTRA CONDICAO	1024.91	1024.91
40813134	ANGIOPLASTIA ARTERIAL OU VENOSA DE ANASTOMOSE VASCULAR DE RIM TRANSPLANTADO	999.12	999.12
40813142	ANGIOPLASTIA DE RAMOS HIPOGASTRICOS PARA TRATAMENTO DE IMPOTENCIA	889.45	889.45
40813150	ANGIOPLASTIA DE TRONCO VENOSO	751.02	751.02
40813169	ANGIOPLASTIA VENOSA PARA TRATAMENTO DE SINDROME DE BUDD-CHIARI	1214.16	1214.16
40813177	ANGIOPLASTIA TRANSLUMINAL PERCUTANEA	685.74	685.74
40813185	ANGIOPLASTIA TRANSLUMINAL PERCUTANEA PARA TRATAMENTO DE OBSTRUCAO ARTERIAL	874.31	874.31
40813193	COLOCACAO DE STENT EM RAMO INTRACRANIANO	1302.89	1302.89
40813207	COLOCACAO DE STENT EM TRONCO SUPRA-AORTICO	1020.02	1020.02
40813215	COLOCACAO DE STENT AORTICO	1024.91	1024.91
40813223	COLOCACAO DE STENT PARA TRATAMENTO DE SINDROME DE VCI	970.42	970.42
40813231	COLOCACAO DE CATETER VENOSO CENTRAL OU PORTOCATH	271.91	271.91
40813240	COLOCACAO DE FILTRO DE VCI PARA PREVENCAO DE TEP	805.99	805.99
40813258	COLOCACAO DE STENT EM ARTERIA VISCERAL - POR VASO	1257.48	1257.48
40813266	COLOCACAO DE STENT PARA TRATAMENTO DE OBSTRUCAO ARTERIAL OU VENOSA	1083.74	1083.74
40813274	COLOCACAO DE STENT REVESTIDO (STENT-GRAFT) PARA TRATAMENTO DE ANEURISMA PERIFERICO	1020.02	1020.02
40813282	COLOCACAO DE STENT REVESTIDO (STENT-GRAFT) PARA TRATAMENTO DE FISTULA ARTERIOVENOSA	1024.91	1024.91
40813290	COLOCACAO DE STENT EM ESTENOSE VASCULAR DE ENXERTO TRANSPLANTADO	1263.49	1263.49
40813304	COLOCACAO DE STENT EM TRAQUEIA OU BRONQUIO	690.56	690.56
40813312	COLOCACAO DE STENT ESOFAGIANO, DUODENAL OU COLONICO	690.50	690.50
40813320	COLOCACAO DE STENT BILIAR	792.38	792.38
40813339	COLOCACAO DE STENT RENAL	1122.89	1122.89
40813347	COLOCACAO PERCUTANEA DE CATETER PIELOVESICAL	747.32	747.32
40813355	COLOCACAO PERCUTANEA DE STENT VASCULAR	806.38	806.38
40813363	COLUNA VERTEBRAL INFILTRACAO FORAMINAL OU FACETAR A OU ARTICULAR	291.99	291.99
40813371	DILATACAO PERCUTANEA DE ESTENOSE BILIAR CICATRICIAL	685.74	685.74
40813380	DILATACAO PERCUTANEA DE ESTENOSE DE CONDUTO URINARIO	473.65	473.65
40813398	DILATACAO PERCUTANEA DE ESTENOSE DE DUCTO PANCREATICO	513.17	513.17
40813401	ATERECTOMIA PERCUTANEA ORIENTADA POR RX	1025.67	1025.67
40813410	DRENAGEM PERCUTANEA DE COLECAO PLEURAL	371.14	371.14
40813428	DRENAGEM PERCUTANEA DE PNEUMOTORAX	315.52	315.52
40813436	DRENAGEM DE ABSCESSO PULMONAR OU MEDIASTINAL	395.60	395.60
40813444	DRENAGEM MEDIASTINAL ORIENTADA POR RX OU TC	312.50	312.50
40813452	DRENAGEM PERCUTANEA DE COLECAO INFECTADA ABDOMINAL	380.03	380.03
40813460	DRENAGEM PERCUTANEA DE ABSCESSO HEPATICO OU PANCREATICO	409.58	409.58
40813479	DRENAGEM PERCUTANEA DE CISTO HEPATICO OU PANCREATICO	331.39	331.39
40813487	DRENAGEM PERCUTANEA DE VIA BILIAR	501.75	501.75
40813495	DRENAGEM PERCUTANEA DE CISTO RENAL	234.72	234.72
40813509	DRENAGEM PERCUTANEA DE ABSCESSO RENAL	328.53	328.53
40813517	DRENAGEM PERCUTANEA DE COLECAO INFECTADA PROFUNDA	346.81	346.81
40813525	DRENAGEM PERCUTANEA DE ABSCESSO RETROPERITONEAL OU PELVICO	395.60	395.60
40813533	DRENAGEM PERCUTANEA NAO ESPECIFICADA	403.43	403.43
40813541	EMBOLIZACAO DE ANEURISMA CEREBRAL POR OCLUSAO SACULAR - POR VASO	1411.83	1411.83
40813550	EMBOLIZACAO DE ANEURISMA CEREBRAL POR OCLUSAO VASCULAR - POR VASO	1128.26	1128.26
40813568	EMBOLIZACAO DE MALFORMACAO ARTERIOVENOSA CEREBRAL OU MEDULAR - POR VASO	1122.89	1122.89
40813576	EMBOLIZACAO DE FISTULA ARTERIOVENOSA EM CABECA, PESCOCO OU COLUNA - POR VASO	1083.74	1083.74
40813584	EMBOLIZACAO PARA TRATAMENTO DE EPISTAXE	786.06	786.06
40813592	EMBOLIZACAO DE ANEURISMA OU PSEUDOANEURISMA VISCERAL	1020.02	1020.02
40813606	EMBOLIZACAO BRONQUICA PARA TRATAMENTO DE HEMOPTISE	685.74	685.74
40813614	EMBOLIZACAO PULMONAR PARA TRATAMENTO DE FISTULA ARTERIOVENOSA OU OUTRA SITUACAO	1024.91	1024.91
40813622	EMBOLIZACAO DE VARIZES ESOFAGIANAS OU GASTRICAS	843.02	843.02
40813630	EMBOLIZACAO DE HEMORRAGIA DIGESTIVA	685.74	685.74
40813649	EMBOLIZACAO DE RAMO PORTAL	1128.26	1128.26
40813657	EMBOLIZACAO ESPLENICA PARA TRATAMENTO DE HIPERESPLENISMO OU OUTRA SITUACAO	689.02	689.02
40813665	EMBOLIZACAO ARTERIAL PARA TRATAMENTO DE PRIAPISMO	921.54	921.54
40813673	EMBOLIZACAO PARA TRATAMENTO DE IMPOTENCIA	613.49	613.49
40813681	EMBOLIZACAO DE RAMOS HIPOGASTRICOS PARA TRATAMENTO DE SANGRAMENTO GINECOLOGICO	754.64	754.64
40813690	EMBOLIZACAO SELETIVA DE FISTULA OU ANEURISMA RENAL PARA TRATAMENTO DE HEMATURIA	1020.02	1020.02
40813703	EMBOLIZACAO DE ARTERIA RENAL PARA NEFRECTOMIA	689.02	689.02
40813711	EMBOLIZACAO DE FISTULA ARTERIOVENOSA NAO ESPECIFICADA ACIMA - POR VASO	934.60	934.60
40813720	EMBOLIZACAO DE MALFORMACAO VASCULAR - POR VASO	1138.08	1138.08
40813738	EMBOLIZACAO DE PSEUDOANEURISMA - POR VASO	1020.02	1020.02
40813746	EMBOLIZACAO DE ARTERIA UTERINA PARA TRATAMENTO DE MIOMA OU OUTRAS SITUACOES	751.02	751.02
40813754	EMBOLIZACAO DE VEIA ESPERMATICA PARA TRATAMENTO DE VARICOCELE	685.74	685.74
40813789	EMBOLIZACAO DE TUMOR DE CABECA E PESCOCO	806.38	806.38
40813797	EMBOLIZACAO DE TUMOR DO APARELHO DIGESTIVO	1020.02	1020.02
40813800	EMBOLIZACAO DE TUMOR OSSEO OU DE PARTES MOLES	751.02	751.02
40813819	EMBOLIZACAO DE TUMOR NAO ESPECIFICADO	685.74	685.74
40813827	TRAQUEOTOMIA PERCUTANEA ORIENTADA POR RX OU TC	259.94	259.94
40813835	GASTROSTOMIA PERCUTANEA ORIENTADA POR RX OU TC	435.81	435.81
40813843	COLECISTOSTOMIA PERCUTANEA ORIENTADA POR RX, US OU TC	506.80	506.80
40813851	ESCLEROSE PERCUTANEA DE CISTO PANCREATICO	504.36	504.36
40813860	CELOSTOMIA PERCUTANEA ORIENTADA POR RX OU TC	421.71	421.71
40813878	NEFROSTOMIA PERCUTANEA ORIENTADA POR RX, US, TC OU RM	558.41	558.41
40813886	PIELOGRAFIA PERCUTANEA ORIENTADA POR RX, US, TC OU RM	229.90	229.90
40813894	EXERESE PERCUTANEA DE TUMOR BENIGNO ORIENTADA POR RX, US, TC OU RM	754.64	754.64
40813908	QUIMIOTERAPIA POR CATETER DE TUMOR DE CABECA E PESCOCO	378.45	378.45
40813916	QUIMIOEMBOLIZACAO PARA TRATAMENTO DE TUMOR HEPATICO	685.74	685.74
40813924	QUIMIOTERAPIA POR CATETER INTRA-ARTERIAL	500.56	500.56
40813932	TIPS - ANASTOMOSE PORTO-CAVA PERCUTANEA PARA TRATAMENTO DE HIPERTENSAO PORTAL	1024.91	1024.91
40813940	IMPLANTE DE ENDOPROTESE EM ANEURISMA DE AORTA ABDOMINAL OU TORACICA COM STENT REVESTIDO (STENT-GRAFT)	977.40	977.40
40813959	IMPLANTE DE ENDOPROTESE EM DISSECCAO DE AORTA ABDOMINAL OU TORACICA COM STENT REVESTIDO (STENT-GRAFT)	982.10	982.10
40813975	TRATAMENTO DO VASOESPASMO POS-TRAUMA	792.38	792.38
40813983	TROMBECTOMIA MECANICA PARA TRATAMENTO DE TEP	1257.48	1257.48
40813991	TROMBECTOMIA MECANICA VENOSA	1257.48	1257.48
40814017	TROMBECTOMIA MEDICAMENTOSA PARA TRATAMENTO DE TEP	1128.26	1128.26
40814025	TROMBOLISE MEDICAMENTOSA ARTERIAL OU VENOSA - POR VASO	965.77	965.77
40814033	TROMBOLISE MEDICAMENTOSA ARTERIAL OU VENOSA PARA TRATAMENTO DE ISQUEMIA MESENTERICA	970.42	970.42
40814041	TROMBOLISE MEDICAMENTOSA EM TRONCOS SUPRA-AORTICOS E INTRACRANIANOS	1020.02	1020.02
40814050	REPERMEABILIZACAO TUBARIA PARA TRATAMENTO DE INFERTILIDADE	1015.09	1015.09
40814068	RETIRADA PERCUTANEA DE CALCULOS BILIARES ORIENTADA POR RX, US OU TC	626.48	626.48
40814076	RETIRADA PERCUTANEA DE CALCULOS RENAIS ORIENTADA POR RX, US OU TC	615.11	615.11
40814084	RETIRADA PERCUTANEA DE CORPO ESTRANHO INTRAVASCULAR	848.84	848.84
40814092	OSTEOPLASTIA OU DISCECTOMIA PERCUTANEA (VERTEBROPLASTIA E OUTRAS)	570.03	570.03
40814106	DISCOGRAFIA	223.35	223.35
40814114	LITOTRIPSIA MECANICA DE CALCULOS RENAIS ORIENTADA POR RX OU US	1402.77	1402.77
40814130	SINUSOGRAFIA (ABSCESSOGRAFIA)	203.10	203.10
40814149	PARACENTESE ORIENTADA POR RX OU US	190.35	190.35
40814157	MANIPULACAO DE DRENOS POS-DRENAGEM (ORIENTADA POR RX, TC, US OU RM)	164.50	164.50
40814165	ESCLEROSE PERCUTANEA DE NODULOS BENIGNOS DIRIGIDA POR RX, US, TC, RM	532.51	532.51
40814190	EMBOLIZACAO DAS ARTERIAS PROSTATICAS, POR VASO	379.97	379.97
40814211	RADIOEMBOLIZACAO HEPATICA	614.93	614.93
40814220	TROMBECTOMIA NO ACIDENTE VASCULAR CEREBRAL AVC ISQUEMICO AGUDO	1278.81	1278.81
40901017	US - GLOBO OCULAR - BILATERAL	159.44	159.44
40901025	US - GLOBO OCULAR COM DOPPLER COLORIDO - BILATERAL	186.76	186.76
40901033	US - GLANDULAS SALIVARES TODAS	86.93	86.93
40901041	US - TORACICO EXTRACARDIACO	67.73	67.73
40901050	ECODOPPLERCARDIOGRAMA COM CONTRASTE INTRACAVITARIO	262.68	262.68
